,nct_id,start_date,phase,year,BreastCancer,ProstateCancer,Stroke,HeartFailure,Pain,Obesity,Cancer,Depression,Hypertension,Anxiety,UnitedStates,Canada,China,France,Germany,UnitedKingdom,Korea,Italy,Spain,Turkey
219,NCT02323425,2015/3/31,NA,2015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
220,NCT02323893,2015/2/28,PHASE1,2015,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
221,NCT02324205,2015/3/31,NA,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
222,NCT02324387,2015/6/15,NA,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223,NCT02324634,2015/6/1,NA,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
224,NCT02324985,2015/1/31,PHASE2,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225,NCT02324998,2016/12/31,PHASE1,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
226,NCT02325167,2015/1/31,NA,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
227,NCT02325557,2015/6/4,PHASE1/PHASE2,2015,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
228,NCT02325830,2015/8/22,NA,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
229,NCT02326363,2015/3/16,NA,2015,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
230,NCT02326974,2015/1/31,PHASE2,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
231,NCT02327858,2015/7/31,NA,2015,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
232,NCT02329262,2015/9/30,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233,NCT02329834,2015/4/30,PHASE2/PHASE3,2015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
234,NCT02330354,2015/3/31,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
235,NCT02331316,2019/1/31,NA,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
236,NCT02332434,2015/3/31,NA,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
237,NCT02333032,2015/2/28,NA,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
238,NCT02333435,2015/1/31,PHASE2,2015,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
239,NCT02333695,2015/1/31,NA,2015,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
240,NCT02333890,2015/7/31,PHASE2,2015,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
241,NCT02333903,2015/1/31,NA,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
242,NCT02334059,2015/11/30,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
243,NCT02334332,2015/1/31,NA,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
244,NCT02335619,2015/2/28,NA,2015,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
245,NCT02335957,2015/4/30,NA,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
246,NCT02336308,2015/1/31,PHASE4,2015,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
247,NCT02336412,2015/1/31,NA,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
248,NCT02336685,2015/7/7,PHASE3,2015,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
249,NCT02336698,2015/7/13,PHASE3,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
250,NCT02336737,2015/1/31,NA,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
251,NCT02338531,2015/6/30,PHASE2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
252,NCT02338765,2015/1/31,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
253,NCT02339168,2016/6/22,PHASE1,2016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
254,NCT02339493,2016/5/31,NA,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
255,NCT02339532,2015/1/31,PHASE2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
256,NCT02340221,2015/4/9,PHASE3,2015,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
257,NCT02340793,2015/1/31,NA,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
258,NCT02340884,2015/1/30,PHASE2,2015,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
259,NCT02341235,2015/2/28,NA,2015,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
260,NCT02341911,2015/1/31,PHASE2,2015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
261,NCT02342912,2015/2/28,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
262,NCT02344017,2015/2/28,PHASE1/PHASE2,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
263,NCT02344342,2015/2/28,NA,2015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
264,NCT02344420,2015/8/31,NA,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
265,NCT02344576,2015/5/31,NA,2015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
266,NCT02344836,2015/1/31,PHASE1,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
267,NCT02344927,2015/2/28,NA,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
268,NCT02345629,2015/3/10,NA,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
269,NCT02345668,2015/4/30,NA,2015,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
270,NCT02346422,2015/4/30,PHASE1/PHASE2,2015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
271,NCT02346526,2015/4/30,PHASE2,2015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
272,NCT02346630,2015/3/31,PHASE4,2015,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
273,NCT02347163,2015/2/3,PHASE2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
274,NCT02347748,2015/1/31,NA,2015,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
275,NCT02347995,2015/8/24,NA,2015,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
276,NCT02348281,2015/1/31,PHASE2,2015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
277,NCT02348853,2015/1/31,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
278,NCT02349022,2015/1/31,PHASE2,2015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
279,NCT02349139,2015/1/19,PHASE1,2015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
280,NCT02349217,2015/1/23,NA,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
281,NCT02349243,2015/1/31,PHASE1/PHASE2,2015,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
282,NCT02349412,2015/4/30,PHASE3,2015,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
283,NCT02349542,2015/1/31,PHASE4,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
284,NCT02349776,2015/1/31,NA,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
285,NCT02350842,2015/7/31,NA,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
286,NCT02351700,2015/2/1,PHASE4,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
287,NCT02351843,2015/2/28,NA,2015,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
288,NCT02351882,2015/1/31,PHASE2/PHASE3,2015,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
289,NCT02352025,2015/4/15,EARLY_PHASE1,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
290,NCT02352714,2015/1/31,PHASE4,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
291,NCT02352779,2015/2/28,NA,2015,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
292,NCT02352870,2015/2/28,NA,2015,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
293,NCT02353312,2015/3/31,NA,2015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
294,NCT02353754,2015/5/31,PHASE4,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
295,NCT02353819,2015/10/31,PHASE1,2015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
296,NCT02354092,2015/4/2,NA,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
297,NCT02355522,2015/2/28,NA,2015,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
298,NCT02356081,2015/2/28,NA,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
299,NCT02356575,2015/2/28,NA,2015,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
300,NCT02357121,2015/9/17,EARLY_PHASE1,2015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
301,NCT02358343,2015/3/23,PHASE3,2015,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
302,NCT02358655,2015/6/1,NA,2015,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
303,NCT02358824,2015/2/28,PHASE1,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
304,NCT02359006,2015/3/12,NA,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
305,NCT02359227,2015/1/31,PHASE2,2015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
306,NCT02359253,2018/10/14,NA,2018,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
307,NCT02360059,2015/10/31,PHASE2,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
308,NCT02360488,2015/9/30,PHASE1,2015,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
309,NCT02360774,2015/2/28,PHASE4,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
310,NCT02360917,2015/7/6,NA,2015,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
311,NCT02361047,2015/2/28,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
312,NCT02361151,2015/2/28,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
313,NCT02361190,2015/2/28,NA,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
314,NCT02362451,2015/7/10,PHASE2,2015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
315,NCT02362464,2015/5/12,PHASE2,2015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
316,NCT02362542,2015/2/28,NA,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
317,NCT02362633,2015/2/28,NA,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
318,NCT02362646,2015/7/31,PHASE2,2015,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
319,NCT02362737,2015/1/31,NA,2015,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
320,NCT02363270,2015/4/1,NA,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
321,NCT02363803,2015/2/28,NA,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
322,NCT02364310,2015/3/31,NA,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
323,NCT02364700,2015/3/31,NA,2015,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
324,NCT02364726,2015/2/9,NA,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
325,NCT02365129,2015/2/28,NA,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
326,NCT02365285,2015/3/31,PHASE1/PHASE2,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
327,NCT02365324,2015/5/31,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
328,NCT02365714,2015/2/28,PHASE1/PHASE2,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
329,NCT02366130,2015/2/11,PHASE2,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
330,NCT02366481,2015/2/28,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
331,NCT02367404,2015/5/31,PHASE3,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
332,NCT02368002,2015/5/31,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
333,NCT02369211,2015/9/30,PHASE4,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
334,NCT02370797,2015/2/28,NA,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
335,NCT02372110,2015/3/31,PHASE4,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
336,NCT02373241,2015/4/30,PHASE2,2015,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
337,NCT02373670,2015/1/31,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338,NCT02374567,2015/1/31,PHASE3,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
339,NCT02374866,2015/3/31,NA,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
340,NCT02375737,2015/1/31,NA,2015,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
341,NCT02375776,2015/3/31,NA,2015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
342,NCT02378740,2015/4/30,PHASE4,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
343,NCT02379247,2015/2/28,PHASE1/PHASE2,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
344,NCT02379260,2015/5/31,NA,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
345,NCT02380742,2015/7/31,PHASE2,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
346,NCT02380963,2015/2/28,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
347,NCT02381262,2015/10/31,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
348,NCT02382003,2016/4/30,PHASE2,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
349,NCT02382562,2015/5/31,NA,2015,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
350,NCT02383862,2015/3/31,NA,2015,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
351,NCT02384551,2016/1/25,NA,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
352,NCT02384590,2015/3/31,NA,2015,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
353,NCT02384746,2015/6/2,PHASE1,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
354,NCT02386475,2015/1/31,PHASE4,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
355,NCT02386540,2015/2/6,NA,2015,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
356,NCT02387099,2015/5/31,PHASE2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
357,NCT02387619,2015/2/28,PHASE1,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
358,NCT02388321,2015/5/1,PHASE4,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
359,NCT02388386,2015/2/28,NA,2015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360,NCT02388568,2015/1/31,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
361,NCT02389764,2015/6/22,PHASE2,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
362,NCT02389842,2015/3/25,PHASE1,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
363,NCT02389894,2015/3/31,NA,2015,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
364,NCT02390063,2015/6/30,PHASE1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
365,NCT02390440,2015/4/30,PHASE4,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
366,NCT02391194,2015/4/30,PHASE1,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
367,NCT02391480,2015/4/14,PHASE1,2015,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
368,NCT02391779,2015/5/31,PHASE2,2015,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
369,NCT02391987,2015/5/31,NA,2015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
370,NCT02392351,2015/4/30,NA,2015,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
371,NCT02392689,2015/3/31,NA,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
372,NCT02392754,2015/4/1,NA,2015,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
373,NCT02393248,2015/2/27,PHASE1/PHASE2,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
374,NCT02393794,2015/7/17,PHASE1/PHASE2,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
375,NCT02394951,2015/4/30,NA,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
376,NCT02395614,2015/12/31,NA,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
377,NCT02395874,2015/5/31,NA,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
378,NCT02396069,2015/3/31,PHASE1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
379,NCT02396368,2015/3/31,PHASE1,2015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
380,NCT02396472,2016/6/30,NA,2016,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
381,NCT02396524,2015/4/30,NA,2015,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
382,NCT02396576,2015/4/7,NA,2015,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
383,NCT02396589,2015/1/19,NA,2015,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
384,NCT02396875,2015/4/30,NA,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
385,NCT02397018,2015/5/31,PHASE1,2015,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
386,NCT02397408,2015/4/9,PHASE2,2015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
387,NCT02397421,2015/3/31,PHASE4,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
388,NCT02397538,2015/2/28,PHASE1,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
389,NCT02397590,2015/3/31,PHASE1,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
390,NCT02397902,2015/3/31,NA,2015,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
391,NCT02398669,2015/3/31,PHASE1,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
392,NCT02399423,2015/3/11,NA,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
393,NCT02400099,2015/6/30,NA,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
394,NCT02400151,2015/3/30,PHASE4,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
395,NCT02400554,2015/3/31,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
396,NCT02400580,2015/2/28,PHASE4,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
397,NCT02400658,2015/3/31,NA,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
398,NCT02400918,2015/3/31,NA,2015,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
399,NCT02401750,2015/6/30,PHASE3,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400,NCT02402517,2015/8/31,NA,2015,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
401,NCT02402621,2015/4/30,NA,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
402,NCT02402712,2015/5/6,PHASE3,2015,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0
403,NCT02402764,2015/7/8,PHASE2,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
404,NCT02402816,2016/5/31,NA,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
405,NCT02403271,2015/3/31,PHASE1/PHASE2,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
406,NCT02404051,2015/12/31,PHASE3,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
407,NCT02404428,2015/2/28,NA,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
408,NCT02404480,2016/1/31,PHASE1,2016,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
409,NCT02404792,2015/4/30,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
410,NCT02405351,2015/4/30,NA,2015,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
411,NCT02405819,2015/2/28,NA,2015,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
412,NCT02405845,2015/3/31,NA,2015,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
413,NCT02406040,2015/6/30,NA,2015,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
414,NCT02406599,2015/6/30,NA,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
415,NCT02406885,2017/7/19,PHASE4,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
416,NCT02407093,2015/10/28,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
417,NCT02407704,2015/3/31,PHASE4,2015,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
418,NCT02408289,2015/3/31,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
419,NCT02408432,2016/1/11,PHASE1,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
420,NCT02408770,2016/1/22,PHASE2,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
421,NCT02409212,2015/5/31,PHASE2,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
422,NCT02409810,2015/4/30,PHASE1/PHASE2,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
423,NCT02411032,2015/4/30,NA,2015,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
424,NCT02411123,2015/3/31,NA,2015,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
425,NCT02411786,2015/8/24,PHASE1,2015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
426,NCT02412540,2015/4/23,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
427,NCT02412631,2016/6/15,PHASE2/PHASE3,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
428,NCT02412696,2015/6/1,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
429,NCT02413294,2015/4/30,NA,2015,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
430,NCT02413424,2015/4/30,NA,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
431,NCT02413515,2015/3/26,PHASE4,2015,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
432,NCT02414126,2015/7/10,NA,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
433,NCT02414269,2015/5/31,PHASE1/PHASE2,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
434,NCT02414711,2015/6/30,NA,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
435,NCT02415309,2016/7/31,PHASE3,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
